"tconst","title","release_year","release_date","budget","worldwide_box_office","domestic_box_office","foreign_box_office","imdb_raiting","numvotes","genre"
tt0091374,Lady Jane,1986,1986-02-07,"8500000",277646.0,277646.0,,7.10,6678,Biography
tt0451094,Lady Vengeance,2005,2005-07-29,"0",23834148,211667.0,23622482,7.50,79201,Crime
,Lady and the Tramp 1980 Re-release,1980,,,26114208,26114208,,,,
,Lady and the Tramp 1986 Re-release,1986,,,31129082,31129082,,,,
tt0095484,Lady in White,1988,1988-04-22,"0",1705139.0,1705139.0,,6.50,7227,Fantasy
tt0452637,Lady in the Water,2006,2006-07-21,"75000000",72785168,42285168,30500000,5.50,99911,Drama
tt0104670,Ladybugs,1992,1992-03-27,"0",14796494,14796494,,5.40,9878,Comedy
tt0089457,Ladyhawke,1985,1985-03-27,"20000000",18432000,18432000,,6.90,47515,Adventure
tt0139414,Lake Placid,1999,1999-07-15,"27000000",56870416,31770414,25100000,5.70,61553,Action
tt0947802,Lakeview Terrace,2008,2008-09-19,"20000000",44655000,39263504,5391496.0,6.10,52716,Crime
,Lambada,1990,,,4263112.0,4263112.0,,,,
tt0418819,Land of the Dead,2005,2005-06-24,"15000000",47074132,20700082,26374052,6.20,96822,Horror
tt0457400,Land of the Lost,2009,2009-06-05,"100000000",68777552,49438368,19339184,5.30,70855,Action
tt0259393,Lantana,2001,2001-10-04,"0",15747450,4623189.0,11124261,7.20,19635,Drama
tt0325703,Lara Croft Tomb Raider: The Cradle of Life,2003,2003-07-21,"95000000",160099216,65660196,94439024,5.50,138693,Action
tt0146316,Lara Croft: Tomb Raider,2001,2001-06-11,"115000000",274703328,131168072,143535264,5.70,209400,Action
tt0116823,Larger Than Life,1996,1996-10-31,"30000000",8315693.0,8315693.0,,5.60,7465,Comedy
tt1583420,Larry Crowne,2011,2011-06-30,"30000000",75055072,35608244,39446824,6.10,67742,Comedy
tt0110305,Lassie,1994,1994-07-22,"0",9979683.0,9979683.0,,5.80,6290,Adventure
tt0087589,Lassiter,1984,1984-02-17,"0",17513452,17513452,,5.80,2525,Action
tt0107362,Last Action Hero,1993,1993-06-18,"85000000",50016392,50016392,,6.40,151806,Action
tt1046947,Last Chance Harvey,2008,2008-12-25,"0",32566966,14889042,17677924,6.60,21592,Drama
tt8623904,Last Christmas,2019,,,123446176,35150752,88295424,6.50,77431,Comedy
tt0116827,Last Dance,1996,1996-05-02,"0",5939449.0,5939449.0,,5.70,4460,Drama
tt0079437,Last Embrace,1979,1979-05-04,"0",1537125.0,1537125.0,,6.10,2935,Mystery
,Last Exit to Brooklyn,1990,,,1730005.0,1730005.0,,,,
tt0408985,Last Holiday,2006,2006-01-13,"45000000",43451848,38399960,5051885.0,6.50,31991,Comedy
tt0116830,Last Man Standing,1996,1996-09-20,"67000000",18115928,18115928,,6.40,58396,Action
,Last Vegas,2012,,,134402448,63914168,70488280,,,
tt0113617,Last of the Dogmen,1995,1995-09-08,"0",7024389.0,7024389.0,,6.90,5463,Adventure
tt6107548,Late Night,2019,,,22386556,15499454,6887101.0,6.50,37607,Comedy
tt0102279,Late for Dinner,1991,,,8906823.0,8906823.0,,6.40,1819,Drama
tt1197624,Law Abiding Citizen,2009,2009-10-15,"53000000",127944208,73357728,54586480,7.40,296090,Action
tt1212450,Lawless,2012,2012-08-29,"26000000",55404160,37400128,18004032,7.20,242066,Biography
tt0116839,Lawnmower Man 2: Beyond Cyberspace,1996,1996-01-12,"0",2409225.0,2409225.0,,2.50,9652,Action
,Lawrence of Arabia 1989 Re-release,1989,,,6986278.0,6986278.0,,,,
,Laws of Attraction,2003,,,30031874,17871256,12160619,,,
tt0375912,Layer Cake,2004,2004-09-30,"6500000",11850214,2339957.0,9510257.0,7.30,180655,Action
,Le Dîner de Cons,1999,,,4071548.0,4071548.0,,,,
tt1135972,Le Grand Chef,2007,2007-10-31,"0",20794760,,20794760,6.50,636,Comedy
tt0349225,Le coeur des hommes,2003,2003-04-02,"0",8755325.0,,8755325.0,6.50,1816,Comedy
tt5481184,League of Gods,2016,2016-07-28,"38000000",43498768,181633.0,43317132,4.50,2701,Action
tt0097722,Lean on Me,1989,1989-03-03,"0",31906454,31906454,,7.40,21052,Drama
,Leap Year,2010,,,32686500,25918920,6767580.0,,,
tt0104695,Leap of Faith,1992,1992-12-18,"0",23369284,23369284,,6.10,13403,Comedy
tt2261287,Leap!,2016,2016-12-14,"30000000",84197416,2844490.0,81352928,6.70,22465,Adventure
,Leap! 2017 Re-release,2017,,,25376094,21858070,3518024.0,,,
tt0099994,Leatherface: Texas Chainsaw Massacre III,1990,1990-01-12,"0",5765562.0,5765562.0,,5.00,17022,Horror
tt0379865,Leatherheads,2008,2008-03-24,"58000000",41319040,31373938,9945101.0,6.00,32473,Comedy
tt0119509,Leave It to Beaver,1997,1997-08-22,"0",10925060,10925060,,5.10,4348,Comedy
tt0113627,Leaving Las Vegas,1995,1995-10-27,"3600000",32029928,32029928,,7.50,124691,Drama
tt0104697,Leaving Normal,1992,1992-04-29,"0",1514114.0,1514114.0,,6.60,1504,Comedy
tt2467046,Left Behind,2014,2014-10-03,"16000000",27405896,14019924,13385972,3.10,39989,Action
,Left Luggage,2000,,,2111280.0,1069540.0,1041740.0,,,
tt0091396,Legal Eagles,1986,1986-06-18,"0",49851592,49851592,,6.00,11123,Comedy
tt0250494,Legally Blonde,2001,2001-07-13,"18000000",141774672,96520672,45254004,6.40,216521,Comedy
tt0333780,"Legally Blonde 2: Red, White & Blonde",2003,2003-07-02,"45000000",124914840,90186328,34728512,4.70,67515,Comedy
tt3569230,Legend,2015,2015-09-09,"25000000",42972992,1872994.0,41100000,6.90,181002,Biography
,Legend,1986,,,15502112,15502112,,,,
tt6157626,Legend of the Demon Cat,2017,,,97051624,,97051624,6.20,2734,Adventure
tt1456661,Legend of the Fist: The Return of Chen Zhen,2010,2010-09-01,"0",27390678,50433.0,27340244,6.20,10549,Action
tt1219342,Legend of the Guardians: The Owls of Ga'Hoole,2010,2010-07-10,"80000000",140073392,55675312,84398080,6.90,83635,Action
tt0110322,Legends of the Fall,1994,1994-12-16,"30000000",66638884,66638884,,7.50,165718,Drama
tt1038686,Legion,2010,2010-01-21,"26000000",67918656,40168080,27750578,5.20,105356,Action
tt0081044,Leo and Loree,1980,,,517988.0,517988.0,,5.10,62,Comedy
tt0093405,Leonard Part 6,1987,1987-12-18,"0",4615255.0,4615255.0,,2.10,8290,Action
tt0107387,Leprechaun,1993,1993-01-08,"900000",8556940.0,8556940.0,,4.70,27138,Comedy
tt0110329,Leprechaun 2,1994,1994-04-07,"2000000",2260622.0,2260622.0,,4.60,10451,Comedy
tt0118764,Les Boys,1997,1997-12-12,"0",4602341.0,4602341.0,,6.60,2160,Comedy
tt0137401,Les Boys II,1998,,,5974732.0,5974732.0,,6.20,1511,Comedy
tt10199590,Les Misérables,2019,,,22342520,330181.0,22012338,7.60,24922,Crime
tt1707386,Les Misérables,2012,2012-12-18,"61000000",442299296,148809776,293489536,7.50,328844,Drama
tt0119683,Les Misérables,1998,1998-05-01,"0",14096321,14096321,,7.40,41160,Crime
tt4926538,Les Tuche 2: The American Dream,2016,2016-02-03,"0",35210424,,35210424,4.80,1647,Comedy
tt0286009,Les rois mages,2001,,,11702020,,11702020,5.60,2258,Comedy
tt0093407,Less Than Zero,1987,1987-11-06,"1",12396383,12396383,,6.40,20503,Crime
tt2294473,Lesson of the Evil,2012,2012-11-10,"0",26167224,,26167224,6.60,6258,Horror
tt0097731,Let It Ride,1989,1989-08-18,"0",4973285.0,4973285.0,,6.70,6128,Action
tt1228987,Let Me In,2010,2010-10-01,"20000000",27093592,12134935,14958657,7.10,121588,Drama
tt1533117,Let the Bullets Fly,2010,2010-12-16,"0",104723312,63012.0,104660304,7.20,11393,Action
tt1924435,Let's Be Cops,2014,2014-08-13,"17000000",138224944,82390776,55834176,6.40,134358,Action
tt0091400,Let's Get Harry,1986,1986-01-01,"0",140980.0,140980.0,,5.20,1327,Action
tt4572856,Let's Get Married,2015,,,45972724,462918.0,45509808,5.60,193,Comedy
tt0871510,Let's Go! India,2007,2007-08-10,"0",21505244,1120404.0,20384840,8.10,80304,Drama
,Let's Spend the Night Together,1983,,,3821199.0,3821199.0,,,,
tt0093409,Lethal Weapon,1987,1987-03-06,"15000000",65207128,65207128,,7.60,257834,Action
tt0097733,Lethal Weapon 2,1989,1989-07-07,"25000000",147253984,147253984,,7.20,175991,Action
tt0104714,Lethal Weapon 3,1992,1992-05-15,"35000000",144731520,144731520,,6.70,168455,Action
tt0122151,Lethal Weapon 4,1998,1998-07-10,"140000000",285444608,130444600,155000000,6.60,163339,Action
tt0498380,Letters from Iwo Jima,2006,2006-12-19,"19000000",68673232,13756082,54917144,7.90,162743,Action
tt0892318,Letters to Juliet,2010,2010-05-14,"30000000",79293440,53032452,26260992,6.50,100305,Adventure
tt1927077,Letters to Santa,2011,2011-11-11,"0",26923512,,26923512,7.20,4474,Comedy
tt0097737,Leviathan,1989,1989-03-17,"25000000",15704614,15704614,,5.80,21027,Adventure
tt0085838,Lianna,1983,1983-01-18,"300",1530839.0,1530839.0,,6.90,1722,Drama
tt2078667,Liar Game: Reborn,2012,2012-03-03,"0",24549726,,24549726,6.30,639,Drama
tt1423953,Liar Game: The Final Stage,2010,2010-03-06,"0",24658706,,24658706,7.00,1235,Drama
tt0119528,Liar Liar,1997,1997-03-21,"45000000",181410608,181410608,,6.90,307720,Comedy
tt0165859,Liberty Heights,1999,1999-11-17,"0",3736868.0,3736868.0,,7.00,6788,Comedy
tt0097742,Licence to Kill,1989,1989-07-07,"32000000",34667016,34667016,,6.60,104867,Action
tt0095519,License to Drive,1988,1988-07-06,"8000000",22433276,22433276,,6.30,20883,Comedy
tt0762114,License to Wed,2007,2007-07-04,"35000000",70181328,43799816,26381508,5.20,39523,Comedy
tt5442430,Life,2017,2017-03-22,"58000000",100541808,30234022,70307784,6.60,229603,Horror
tt0123964,Life,1999,1999-04-16,"80000000",73475264,64016268,9459000.0,6.70,50553,Comedy
,Life Is Beautiful,1998,,,228847392,57247384,171600000,,,
,Life Is Sweet,1991,,,1516414.0,1516414.0,,,,
tt0102303,Life Stinks,1991,1991-07-26,"0",4102526.0,4102526.0,,5.90,10628,Comedy
tt1055292,Life as We Know It,2010,2010-10-02,"38000000",105734416,53374680,52359736,6.50,132351,Comedy
tt0264796,Life as a House,2001,2001-10-25,"18000000",23903792,15667270,8236521.0,7.50,44309,Drama
tt0079470,Life of Brian,1979,1979-08-17,"4000000",19398164,19398164,,8.00,397617,Comedy
tt0454876,Life of Pi,2012,2012-11-20,"120000000",609016576,124987024,484029536,7.90,625348,Adventure
,Life of the Party,2018,,,65859912,53059912,12800000,,,
tt0282687,Life or Something Like It,2002,2002-04-26,"40000000",16872672,14448589,2424082.0,5.70,26395,Comedy
tt0107413,Life with Mikey,1993,1993-06-04,"0",12440858,12440858,,5.60,6080,Comedy
tt0089489,Lifeforce,1985,1985-06-20,"25000000",11603545,11603545,,6.10,26185,Action
tt0172726,Light It Up,1999,1999-11-04,"0",5985690.0,5985690.0,,6.00,3764,Drama
tt0102307,Light Sleeper,1992,1992-08-21,"5000000",1055987.0,1050861.0,5126.0,6.80,7737,Crime
tt0093415,Light of Day,1987,1987-02-06,"0",10489617,10489617,,5.60,2893,Drama
tt0110353,Lightning Jack,1994,1994-03-11,"0",16821272,16821272,,5.50,6922,Comedy
,Lights Out,2016,,,148868832,67268832,81600000,,,
tt0093418,Like Father Like Son,1987,1987-10-02,"0",34377584,34377584,,5.20,6103,Comedy
tt2331143,"Like Father, Like Son",2013,2013-09-28,"0",37170164,334616.0,36835548,7.80,25097,Drama
tt0308506,Like Mike,2002,2002-07-03,"30000000",62274780,51432760,10842020,5.30,21023,Comedy
tt0986264,Like Stars on Earth,2007,2007-12-21,"2600000",21897372,1223869.0,20673504,8.30,192196,Drama
,Like Water for Chocolate,1993,,,21665468,21665468,,,,
tt0275847,Lilo & Stitch,2002,2002-06-21,"80000000",273144160,145794336,127349816,7.30,189688,Adventure
,Limbo,1999,,,2160710.0,2160710.0,,,,
tt0809469,Limit of Love: Umizaru,2006,,,60369588,,60369588,6.00,268,Action
tt1219289,Limitless,2011,2011-03-08,"27000000",161849456,79249456,82600000,7.40,569423,Sci-Fi
tt0443272,Lincoln,2012,2012-11-09,"65000000",275293440,182207968,93085480,7.30,260302,Biography
tt5896962,Line Walker,2016,2016-08-11,"0",88228752,,88228752,6.00,1482,Action
tt10295602,Line Walker 2: Invisible Spy,2019,,,99482024,296751.0,99185280,6.10,837,Action
tt0091415,Link,1986,1986-03-05,"0",1720450.0,1720450.0,,5.90,3296,Horror
tt3741834,Lion,2016,2016-11-24,"12000000",140312928,51738904,88574024,8.00,235419,Biography
,Lionheart,1991,,,24078196,24078196,,,,
tt0891527,Lions for Lambs,2007,2007-10-22,"35000000",64811540,15002854,49808688,6.20,50337,Crime
,Lisa,1990,,,4347648.0,4347648.0,,,,
tt0498525,Lissi und der wilde Kaiser,2007,2007-10-24,"0",29733764,,29733764,5.10,4270,Adventure
tt0102315,Listen Up: The Lives of Quincy Jones,1990,,,776699.0,776699.0,,6.00,207,Documentary
tt0097756,Listen to Me,1989,,,4299023.0,4299023.0,,5.20,1245,Drama
tt8085790,Little,2019,,,48987096,40860480,8126615.0,5.50,13485,Comedy
tt0110363,Little Big League,1994,1994-06-29,"0",12267790,12267790,,6.10,10913,Comedy
tt0361841,Little Black Book,2004,2004-08-06,"35000000",22035508,20698668,1336841.0,5.30,18292,Comedy
tt1856053,"Little Brother, Big Trouble: A Christmas Adventure",2012,2012-10-12,"0",23785680,,23785680,5.60,1234,Adventure
,Little Buddha,1994,,,4858139.0,4858139.0,,,,
tt0081060,Little Darlings,1980,1980-03-21,"0",34326248,34326248,,6.40,5686,Comedy
,Little Dorrit,1988,,,1025228.0,1025228.0,,,,
tt0970866,Little Fockers,2010,2010-12-21,"100000000",310650592,148438592,162211984,5.50,112947,Comedy
tt0110364,Little Giants,1994,1994-10-14,"0",19306362,19306362,,6.40,28927,Comedy
tt0430304,Little Man,2006,2006-08-31,"64000000",104003320,58645052,45358272,4.40,55247,Comedy
tt0102316,Little Man Tate,1991,1991-09-06,"0",25010896,25010896,,6.60,15118,Drama
tt0081063,Little Miss Marker,1980,1980-03-21,"0",6321392.0,6321392.0,,6.30,1539,Comedy
tt0449059,Little Miss Sunshine,2006,2006-07-26,"8000000",101058952,59891096,41167856,7.80,478045,Comedy
tt0097758,Little Monsters,1989,1989-08-25,"7000000",793775.0,793775.0,,6.00,13196,Adventure
,Little Nemo: Adventures in Slumberland,1992,,,1368000.0,1368000.0,,,,
tt1264904,Little Nicholas,2009,2009-09-30,"0",62792068,,62792068,7.10,13334,Comedy
tt0185431,Little Nicky,2000,2000-11-10,"85000000",58292296,39464776,18827520,5.30,105761,Comedy
tt0095532,Little Nikita,1988,1988-03-17,"0",1733070.0,1733070.0,,5.90,5661,Drama
tt0091419,Little Shop of Horrors,1986,1986-12-19,"25000000",38748396,38748396,,7.10,76032,Comedy
,Little Vera,1989,,,1262598.0,1262598.0,,,,
tt0147004,Little Voice,1998,1998-11-05,"0",4611784.0,4611784.0,,7.00,16601,Comedy
tt1440232,Little White Lies,2010,2010-10-20,"25000000",53319616,206088.0,53113528,7.10,25539,Comedy
tt8201404,Little White Lies 2,2019,,,23623664,,23623664,6.40,3728,Comedy
tt3281548,Little Women,2019,,,218843648,108101216,110742432,7.80,199544,Drama
tt0110367,Little Women,1994,1994-12-21,"18000000",50083616,50083616,,7.30,58819,Drama
,Live Flesh,1998,,,1713459.0,1713459.0,,,,
tt0337978,Live Free or Die Hard,2007,2007-06-20,"110000000",388156000,134529408,253626608,7.10,405426,Action
tt0102322,Livin' Large!,1991,,,5467959.0,5467959.0,,4.90,501,Comedy
tt0120722,Living Out Loud,1998,1998-10-30,"12000000",15610299,12905901,2704398.0,6.60,4859,Comedy
tt0113677,Living in Oblivion,1995,1995-01-20,"500000",1111790.0,1111790.0,,7.50,18651,Comedy
tt0107659,Loaded Weapon 1,1993,1993-02-04,"0",27979400,27979400,,6.20,48760,Action
tt0085859,Local Hero,1983,1983-02-17,"0",5895761.0,5895761.0,,7.30,24244,Comedy
tt0097770,Lock Up,1989,1989-08-04,"24000000",22099848,22099848,,6.40,43351,Action
,"Lock, Stock and Two Smoking Barrels",1999,,,3753929.0,3753929.0,,,,
tt1592525,Lockout,2012,2012-04-12,"20000000",32948112,14326864,18621248,6.00,98779,Action
tt3315342,Logan,2017,2017-02-28,"97000000",619021440,226277072,392744384,8.10,749655,Action
tt5439796,Logan Lucky,2017,,,48453604,27780976,20672628,7.00,149482,Action
tt3300542,London Has Fallen,2016,2016-03-02,"60000000",205754448,62524260,143230192,5.90,158384,Action
tt0116905,Lone Star,1996,1996-06-21,"5000000",12408986,12408986,,7.40,29953,Drama
tt1091191,Lone Survivor,2013,2013-12-24,"40000000",154802912,125095600,29707312,7.50,286950,Action
tt0085862,Lone Wolf McQuade,1983,1983-04-14,"5000000",12232628,12232628,,6.30,12615,Action
,Lonely Hearts,1983,,,777087.0,777087.0,,,,
tt8185182,Long Day's Journey Into Night,2018,,,42140992,521365.0,41619628,7.10,8211,Drama
tt2139881,Long Shot,2019,,,53873808,30316272,23557538,6.80,110954,Comedy
tt0251806,Long Time Dead,2002,2002-01-18,"0",13102295,,13102295,4.70,5802,Horror
,Longtime Companion,1990,,,4609953.0,4609953.0,,,,
tt4176826,Look Who's Back,2015,2015-10-08,"3196621",25513752,,25513752,7.00,45637,Comedy
tt0097778,Look Who's Talking,1989,1989-10-12,"7500000",140088816,140088816,,5.90,82819,Comedy
tt0107438,Look Who's Talking Now,1993,1993-11-05,"0",10340263,10340263,,4.40,29494,Comedy
tt0100050,Look Who's Talking Too,1990,1990-12-14,"0",47789072,47789072,,4.60,46886,Comedy
tt0374583,Look at Me,2004,2004-11-18,"0",18729752,1737308.0,16992444,6.80,5338,Comedy
tt0084268,Lookin' to Get Out,1982,1982-10-08,"17000000",946461.0,946461.0,,5.10,817,Comedy
tt10195210,Looking Up,2019,,,122994584,84267.0,122910320,6.10,478,Drama
tt0076327,Looking for Mr. Goodbar,1977,1977-10-19,"0",22512656,22512656,,6.70,7781,Drama
tt0116913,Looking for Richard,1996,1996-10-11,"0",1408575.0,1408575.0,,7.30,8353,Documentary
tt0318155,Looney Tunes: Back in Action,2003,2003-11-14,"80000000",68514848,20991364,47523480,5.80,37731,Adventure
tt1276104,Looper,2012,2012-09-26,"30000000",176506816,66486204,110020616,7.40,572999,Action
tt0100053,Loose Cannons,1990,1990-02-09,"1500000",5585154.0,5585154.0,,4.90,4847,Action
tt0113690,Lord of Illusions,1995,1995-08-25,"0",13294422,13294422,,6.00,17897,Horror
tt0399295,Lord of War,2005,2005-09-16,"42000000",72617072,24149632,48467436,7.60,316593,Crime
tt0100054,Lord of the Flies,1990,1990-03-16,"0",13985225,13985225,,6.40,31072,Adventure
tt0406941,Lorelei,2005,2005-03-05,"0",19806584,,19806584,5.30,724,Action
,Lorenzo's Oil,1993,,,7286388.0,7286388.0,,,,
tt0217630,Loser,2000,2000-07-21,"0",18404706,15618626,2786080.0,5.30,29135,Comedy
,Losin' It,1983,,,1246141.0,1246141.0,,,,
,Losing Isaiah,1995,,,7603766.0,7603766.0,,,,
tt0120836,Lost & Found,1999,1999-04-23,"1",6552255.0,6552255.0,,5.00,6606,Comedy
tt0116922,Lost Highway,1997,1997-01-15,"15000000",3675201.0,3675201.0,,7.60,142053,Mystery
tt0160484,Lost Souls,2000,2000-10-13,"0",31355910,16815252,14540657,4.80,10989,Drama
tt0079486,Lost and Found,1979,1979-07-13,"0",3223197.0,3223197.0,,4.90,355,Comedy
tt4440036,Lost and Love,2015,2015-03-20,"0",34930176,188817.0,34741360,6.40,714,Drama
tt0089504,Lost in America,1985,1985-03-15,"0",10179000,10179000,,7.00,9040,Comedy
tt4242158,Lost in Hong Kong,2015,,,256283904,1302281.0,254981632,5.40,1698,Action
tt0120738,Lost in Space,1998,1998-04-03,"80000000",136159424,69117632,67041792,5.20,72701,Action
tt2459022,Lost in Thailand,2012,2012-12-12,"2200000",197757392,57387.0,197700000,6.20,3515,Adventure
tt0335266,Lost in Translation,2003,2003-08-31,"4000000",118685456,44585452,74100000,7.70,451313,Comedy
tt0107443,Lost in Yonkers,1993,1993-05-14,"0",9285189.0,9285189.0,,6.80,3183,Comedy
tt9034530,"Lost, Found",2018,,,41043552,,41043552,6.50,319,Drama
tt0979434,Lottery Ticket,2010,2010-08-20,"0",24719880,24719880,,5.00,11139,Comedy
tt0199725,Love & Basketball,2000,2000-04-21,"20000000",27728118,27459616,268503.0,7.20,21733,Drama
,Love & Mercy,2015,,,28641776,12551031,16090745,,,
,Love & Money,1982,,,14009.0,14009.0,,,,
tt0758752,Love & Other Drugs,2010,2010-11-22,"30000000",102820008,32367004,70453000,6.70,203653,Comedy
tt1275863,Love Aaj Kal,2009,,,20794984,2430083.0,18364902,6.80,16192,Comedy
tt0314331,Love Actually,2003,2003-09-07,"40000000",244931760,59696144,185235616,7.60,478143,Comedy
tt0110391,Love Affair,1994,1994-10-21,"60000000",18272894,18272894,,6.00,4807,Comedy
tt0102340,Love Crimes,1992,,,2287928.0,2287928.0,,4.20,1165,Romance
tt0337592,Love Don't Cost a Thing,2003,2003-12-12,"0",21964072,21924226,39846.0,5.20,8856,Comedy
,Love Field,1993,,,1014726.0,1014726.0,,,,
tt0899106,Love Happens,2009,2009-09-18,"18000000",36088028,22965110,13122918,5.60,33067,Drama
tt0119572,Love Jones,1997,1997-03-14,"10000000",12479335,12479335,,7.30,4926,Drama
,Love Letters,1984,,,5269990.0,5269990.0,,,,
tt6091936,Love O2O,2016,,,39969536,,39969536,6.30,1071,Drama
tt5956006,Love Off the Cuff,2017,,,25959988,,25959988,6.50,1036,Romance
tt0102343,Love Potion No. 9,1992,1992-11-13,"0",754935.0,754935.0,,5.70,14403,Comedy
tt0188863,Love Stinks,1999,1999-09-10,"0",2924635.0,2924635.0,,5.70,5312,Comedy
tt1916708,Love Strikes!,2011,,,27707148,,27707148,6.80,1134,Comedy
,Love and Death on Long Island,1998,,,2581012.0,2581012.0,,,,
tt0483578,Love and Honor,2006,2006-12-01,"0",33755576,60910.0,33694664,7.70,3968,Drama
tt0100065,Love at Large,1990,1990-03-09,"0",1436308.0,1436308.0,,5.70,1314,Comedy
tt0484740,Love in the Time of Cholera,2007,2007-10-04,"45000000",31575876,4607608.0,26968268,6.40,23383,Drama
tt4242844,Love on the Cloud,2014,,,45386560,271734.0,45114824,4.10,183,Comedy
tt2279339,Love the Coopers,2015,2015-11-12,"17000000",42426912,26302732,16124181,5.80,24201,Comedy
tt0119578,Love! Valour! Compassion!,1997,1997-05-16,"2000000",2977807.0,2977807.0,,7.00,3578,Comedy
tt1638002,"Love, Rosie",2014,2014-10-16,"0",25574388,20431.0,25553956,7.10,140107,Comedy
tt5164432,"Love, Simon",2018,,,66316288,40826340,25489948,7.50,114407,Comedy
tt0097790,Loverboy,1989,1989-04-28,"0",3960327.0,3960327.0,,6.00,8201,Comedy
tt0085873,Lovesick,1983,1983-02-18,"0",10171304,10171304,,5.20,855,Comedy
