budget,imdb_id,original_language,title,revenue,status
0,tt0876233,en,The Last Word,0,Released
0,tt0876257,en,Film Noir: Bringing Darkness to Light,0,Released
0,tt0876545,en,A Humble Life,0,Released
41677699,tt0876563,ja,Ponyo,187479518,Released
0,tt0876565,en,Veruschka: A Life for the Camera,0,
0,tt0877335,ja,Gensomaden Saiyuki Requiem: For the One Not Chosen,0,Released
0,tt0877349,fa,The Fish Fall in Love,0,Released
0,tt0877351,en,The Man You Had in Mind,0,Released
0,tt0877621,fr,La France,0,Released
0,tt0878134,en,A Man Named Pearl,0,Released
0,tt0878647,en,The Art of War III: Retribution,0,Released
0,tt0878652,en,Believers,0,Released
0,tt0878674,en,Garage,0,Released
190000,tt0878695,en,Murder Party,0,Released
29000000,tt0878804,en,The Blind Side,309208309,Released
0,tt0878814,en,Jewtopia,0,Released
3000000,tt0878835,en,Please Give,0,Released
0,tt0879220,en,4 Elements,0,Released
0,tt0879801,en,A Dead Calling,0,Released
5200000,tt0879843,pl,Katyn,14723313,Released
60000000,tt0879870,en,Eat Pray Love,204594016,Released
0,tt0880440,fr,The Red Inn,0,Released
3800000,tt0880502,de,The Edge of Heaven,17804565,Released
0,tt0880504,ru,Alive,3214998,Released
0,tt0880570,en,The Ministers,0,Released
35000000,tt0880578,en,Untraceable,32483410,Released
0,tt0880648,en,Shuttle,0,Released
16000000,tt0881200,en,Assembly,34786960,Released
0,tt0881233,fr,Darling,0,Released
88,tt0881310,fr,Modern Life,0,Released
30000000,tt0881320,en,Sanctum,108609310,Released
0,tt0881395,en,Red Persimmons,0,Released
15000000,tt0881891,en,All About Steve,40105542,Released
0,tt0881909,en,Dr. Bronner's Magic Soapbox,18,Released
0,tt0881922,ja,The Strange Saga of Hiroshi the Freeloading Sex Machine,0,Released
0,tt0881934,en,The Killing of John Lennon,0,Released
0,tt0882113,en,Looking for Palladin,0,Released
0,tt0882742,en,Alice Upside Down,0,Released
0,tt0882755,en,"One, Two, Many",0,Released
0,tt0882789,en,Mr. Right,0,Released
0,tt0882791,ja,Nana 2,0,Released
0,tt0882795,en,One Hundredth of a Second,0,Released
0,tt0882800,en,Pretpark Nederland,0,Released
0,tt0882809,ja,The Letters,0,Released
0,tt0882820,pt,Camila Jam,0,Released
8000000,tt0882969,en,The Golden Boys,0,Released
35000000,tt0882977,en,Snitch,42930462,Released
0,tt0882978,en,Three Kingdoms: Resurrection of the Dragon,0,Released
0,tt0882997,ru,Wolf and Calf,0,Released
0,tt0883391,en,Mr Hockey The Gordie Howe Story,0,Released
0,tt0883995,th,13 Beloved,0,Released
0,tt0884038,en,El camino,0,Released
0,tt0884138,de,Mörderische Erpressung,0,Released
0,tt0884177,pt,Romance,0,Released
0,tt0884214,en,Wreckage,0,Released
5000000,tt0884224,en,"War, Inc.",1296184,Released
18000000,tt0884328,en,The Mist,57096190,Released
12000000,tt0884335,fr,Chrysalis,0,Released
70000000,tt0884726,en,Legends of Oz: Dorothy's Return,18662027,Released
23000000,tt0884732,en,The Wedding Ringer,79799880,Released
0,tt0884762,en,Wild China,0,Released
0,tt0884819,ja,Wool 100%,0,Released
0,tt0884842,en,Guerrilla: The Taking of Patty Hearst,0,Released
6100000,tt0885415,en,The Flight Before Christmas,0,Released
0,tt0885484,fr,Des fleurs pour Algernon,0,Released
0,tt0885520,zh,Eternal Summer,254000,Released
0,tt0885522,en,Steven Wright: When the Leaves Blow Away,0,Released
0,tt0886500,en,Ice Age Columbus: Who Were the First Americans?,0,Released
1000000,tt0886515,en,Medium Raw,0,Released
0,tt0886531,en,Shades of Ray,0,Released
0,tt0886539,hi,Luck By Chance,0,Released
0,tt0887143,en,Hyenas,0,Released
0,tt0887148,en,Lisa Lampanelli: Dirty Girl,0,Released
10000000,tt0887719,en,Blonde Ambition,0,Released
0,tt0887732,it,Days and Clouds,0,Released
0,tt0887734,en,Everything Will Be OK,0,Released
9000000,tt0887745,en,How About You...,706000,Released
37000000,tt0887883,en,Burn After Reading,163720069,Released
0,tt0887887,fr,Frenchmen 2,0,Released
15000000,tt0887912,en,The Hurt Locker,42000000,Released
0,tt0887966,en,Under New Management,0,Released
6000000,tt0887971,en,While She Was Out,391410,Released
0,tt0888496,it,Fascisti su Marte,0,Released
0,tt0888693,en,Sleepwalking,204660,Released
0,tt0888817,en,Family Guy Presents: Blue Harvest,0,Released
0,tt0889134,en,Finding Amanda,0,Released
0,tt0889212,th,The Victim,0,Released
5000000,tt0889222,fr,Sounds of Sand,0,Released
19000000,tt0889573,en,The Switch,49830607,Released
42000000,tt0889583,en,Brüno,0,Released
40000000,tt0889588,zh,The Children of Huang Shi,7400000,Released
0,tt0889595,en,Dream Boy,0,Released
0,tt0889600,en,To Be Fat Like Me,0,Released
0,tt0889652,en,Crossed Tracks,0,Released
0,tt0889665,en,Steak,0,Released
0,tt0889671,en,Trumbo,0,Released
10000000,tt0890870,en,Saw IV,139352633,Released
0,tt0890879,da,Just Like Home,0,Released
0,tt0890882,fi,Man's Job,0,Released
0,tt0890883,fi,Black Ice,0,Released
0,tt0890885,it,Saturn in Opposition,0,Released
0,tt0890888,de,Vollidiot,0,Released
0,tt0891326,en,A Life Among Whales,0,Released
0,tt0891457,zh,Spider Lilies,0,Released
4500000,tt0891488,ko,Righteous Ties,0,Released
0,tt0891520,ja,A Slit-Mouthed Woman,0,Released
35000000,tt0891527,en,Lions for Lambs,63215872,Released
0,tt0891562,ko,Gangster High,0,Released
50000000,tt0891592,en,Street Fighter: The Legend of Chun-Li,12764201,Released
0,tt0892051,en,Evil Angel,0,Released
0,tt0892074,en,Living Death,0,Released
0,tt0892096,en,Remarkable Power,0,Released
2200000,tt0892100,en,Steam,0,Released
0,tt0892109,fr,Trailer Park of Terror,0,Released
30000000,tt0892255,en,Che: Part One,0,Released
30000000,tt0892318,en,Letters to Juliet,0,Released
0,tt0892332,en,Noodle,0,Released
15000000,tt0892375,en,U2 3D,22730842,Released
0,tt0892422,el,Extended Play,0,Released
0,tt0892425,en,Before Flying Back to Earth,0,Released
20000000,tt0892767,en,Horsemen,1017401,Released
165000000,tt0892769,en,How to Train Your Dragon,494878759,Released
0,tt0892773,en,Recipes For Disaster,0,Released
175000000,tt0892782,en,Monsters vs Aliens,381509870,Released
165000000,tt0892791,en,Shrek Forever After,752600867,Released
0,tt0892874,hi,Halla Bol,0,Released
0,tt0892899,en,Outpost,0,Released
0,tt0892904,en,White on Rice,0,Released
0,tt0893346,en,Kiss the Bride,0,Released
0,tt0893356,en,Nanking,0,Released
0,tt0893381,en,The Uncommon Making of Petulia,0,Released
0,tt0893382,en,Shine a Light,0,Released
0,tt0893397,en,Nora Roberts' Blue Smoke,0,Released
0,tt0893401,en,Daylight Robbery,0,Released
12000000,tt0893402,en,Franklyn,0,Released
0,tt0893406,en,Loaded,0,Released
93,tt0893412,en,From Prada to Nada,2500000,Released
0,tt0893507,tr,Beynelmilel,0,Released
0,tt0893509,en,Blonde and Blonder,0,Released
0,tt0893532,en,Kill Theory,0,Released
0,tt0895777,pt,Oh My God!,0,Released
0,tt0896031,en,The Loss of a Teardrop Diamond,0,Released
10000000,tt0896036,en,BloodRayne: Deliverance,0,Released
0,tt0896529,en,Cairo Time,0,Released
0,tt0896534,en,Deadgirl,0,Released
0,tt0896585,en,Yeti: Curse of the Snow Demon,0,Released
25000000,tt0896798,en,Cleaner,0,Released
0,tt0896815,cn,Missing,0,Released
2000000,tt0896816,en,Grizzly Rage,0,Released
0,tt0896866,en,Standard Operating Procedure,0,Released
0,tt0896872,en,The Whistleblower,0,Released
0,tt0896923,en,The City of Your Final Destination,0,Released
0,tt0896927,es,Shiver,0,Released
0,tt0896955,pt,The Love of the Three Pomegranates,0,Released
0,tt0897347,en,The Echo,0,Released
12000000,tt0897361,en,I Know Who Killed Me,9620399,Released
60000000,tt0897387,en,Shrek the Halls,0,Released
0,tt0897413,en,Bhoot Unkle,0,Released
0,tt0897444,en,Zombie Wars,0,Released
32000000,tt0898367,en,The Road,27635305,Released
0,tt0898897,en,Ballerina,0,Released
0,tt0899052,en,Capturing Mary,0,Released
0,tt0899095,fr,Dreams of Dust,0,Released
18000000,tt0899106,en,Love Happens,36133014,Released
0,tt0899109,en,Joe's Palace,0,Released
10000000,tt0899128,en,100 Feet,0,Released
0,tt0899137,en,The Blue Hour,0,Released
0,tt0899138,en,An American Affair,0,Released
0,tt0899298,en,TechnoCalyps,0,Released
4500000,tt0900357,en,Boogeyman 2,0,Released
15000000,tt0900387,en,Suite Française,9104716,Released
0,tt0901475,ko,Breath,0,Released
30000000,tt0901476,en,Bride Wars,114663461,Released
8000000,tt0901481,en,Eichmann,0,Released
0,tt0901485,fr,A Girl Cut in Two,0,Released
10000000,tt0901487,ko,"The Good, The Bad, The Weird",0,Released
0,tt0901488,cn,Eye in the Sky,0,Released
0,tt0901494,en,Life Is Hot in Cracktown,0,Released
5000000,tt0901504,en,Psych:9,0,Released
4000000,tt0901507,en,Rise of the Footsoldier,0,Released
0,tt0901686,en,Mater and the Ghostlight,0,Released
0,tt0902262,en,Butchered,0,Released
0,tt0902270,en,Constantine's Sword,0,Released
3500000,tt0902272,en,Justice League: The New Frontier,5231128,Released
0,tt0902290,en,I Sell The Dead,0,Released
0,tt0902348,en,The Waiting Room,0,Released
0,tt0902952,en,Acolytes,0,Released
0,tt0902955,en,In Bar,0,Released
0,tt0902967,en,The Crimson Wing: Mystery of the Flamingos,0,Released
0,tt0902981,en,The Storm Gate,0,Released
0,tt0902999,en,No Time for Nuts,0,Released
0,tt0903135,en,The Invincible Iron Man,5300000,Released
0,tt0903606,en,Hooking Up,0,Released
0,tt0903622,en,Grim Reaper,0,Released
250000000,tt0903624,en,The Hobbit: An Unexpected Journey,1021103568,Released
6000000,tt0903627,en,Julia,1300000,Released
0,tt0903657,en,Love & Mercy,28641776,Released
0,tt0903660,en,Killer at Large,0,Released
1000000,tt0903831,nl,For the Love of a Dog,0,Released
250000,tt0903849,en,Heckler,0,Released
1000000,tt0903943,en,The End of Poverty?,57,Released
0,tt0904049,cs,Exte: Hair Extensions,0,Released
0,tt0904068,ko,Love Me Not,0,Released
0,tt0905329,en,El Greco,0,Released
0,tt0905345,en,Jesse Stone: Sea Change,0,Released
0,tt0905361,en,Protagonist,0,Released
35000000,tt0905372,en,The Thing,28128670,Released
0,tt0905618,en,Hard-Hearted,0,Released
0,tt0905979,en,Chicago 10,0,Released
3000000,tt0905994,en,The Haunting Hour: Don't Think About It,0,Released
5000000,tt0906083,sr,St. George Shoots the Dragon,0,Released
15000000,tt0906108,en,Why Did I Get Married?,55184721,Released
0,tt0906325,en,Bag Boy,0,Released
0,tt0906326,en,Just Buried,0,Released
0,tt0906599,en,Holiday Wishes,0,Released
3800000,tt0906665,ja,Sukiyaki Western Django,2725258,Released
6700000,tt0906734,en,The Broken,0,Released
130,tt0906743,en,Forever,0,Released
0,tt0906777,es,La Señal,0,Released
0,tt0906778,nl,Black Butterflies,0,Released
0,tt0906783,en,The 27 Club,0,Released
0,tt0906788,en,Zombies! Zombies! Zombies!,0,Released
2500000,tt0907119,ru,Gloss,4684165,Released
0,tt0907125,ja,Mirrored Mind,0,Released
0,tt0907134,pt,"Basic Sanitation, the Movie",0,Released
0,tt0907305,fr,Prey,0,Released
0,tt0907652,en,Maiko Haaaan!!!,0,Released
160000,tt0907657,en,Once,20710513,Released
0,tt0907674,en,Amal,0,Released
0,tt0907676,en,The Hills Run Red,0,Released
0,tt0907680,en,Walk All Over Me,0,Released
0,tt0907848,en,Dakota Skye,0,Released
0,tt0907868,en,Thou Shalt Laugh,0,Released
0,tt0909010,en,The Bad Mother's Handbook,0,Released
0,tt0909388,en,Ganes,0,Released
0,tt0910548,en,Cannibal,0,Released
0,tt0910554,en,Frequently Asked Questions About Time Travel,0,Released
0,tt0910559,de,Cherry Blossoms,0,Released
0,tt0910572,en,Random Quest,0,Released
0,tt0910812,en,Tin Man,0,Released
0,tt0910847,en,Breakfast with Scot,0,Released
0,tt0910852,en,Cinderella,0,Released
0,tt0910855,es,Cosas insignificantes,0,Released
1500000,tt0910860,hu,Delta,0,Released
0,tt0910865,en,Doctor Strange,0,Released
0,tt0910868,en,Nightmare City 2035,0,Released
0,tt0910873,en,An Evening with Kevin Smith 2: Evening Harder,0,Released
0,tt0910885,en,A Merry Friggin' Christmas,0,Released
0,tt0910905,en,In the Electric Mist,0,Released
2000000,tt0910915,en,Life in Flight,0,Released
12000000,tt0910934,en,Urban Justice,0,Released
2700000,tt0910935,fr,A Parting Shot,0,Released
27000000,tt0910936,en,Pineapple Express,101624843,Released
180000000,tt0910970,en,WALL·E,521311860,Released
0,tt0911010,en,White Light/Black Rain: The Destruction of Hiroshima and Nagasaki,0,Released
0,tt0911024,en,The Pool,0,Released
0,tt0912580,en,The Devil Came on Horseback,0,Released
0,tt0912583,en,For the Bible Tells Me So,312751,Released
0,tt0912585,en,Ghosts of Abu Ghraib,0,Released
0,tt0912586,en,Girl 27,0,Released
0,tt0912590,en,Manda Bala (Send a Bullet),0,Released
0,tt0912592,en,My Kid Could Paint That,0,Released
2000000,tt0912593,en,No End in Sight,1431623,Released
0,tt0912597,ja,L: Change the World,30231200,Released
0,tt0912599,en,War Dance,0,Released
0,tt0913262,en,The Shadow in the North,0,Released
20000000,tt0913354,en,Armored,22942221,Released
160000,tt0913401,no,Kill Buljo,0,Released
0,tt0913413,en,The Marc Pease Experience,0,Released
18000000,tt0913425,es,Broken Embraces,0,Released
1500000,tt0913445,en,Young People Fucking,0,Released
0,tt0913446,ru,The Heat,0,Released
4600000,tt0913951,en,Alone in the Dark 2,0,Released
0,tt0913958,en,Jimmy Carter Man from Plains,108282,Released
40000000,tt0913968,zh,The Warlords,0,Released
0,tt0914369,en,Freeheld,0,Released
1500000,tt0914372,en,Hallowed Ground,0,Released
2500,tt0914382,en,Quiet City,15425,Released
5000000,tt0914797,en,Bottle Shock,4040588,Released
12500000,tt0914798,en,The Boy in the Striped Pyjamas,20416563,Released
0,tt0914813,sv,Mega Snake,0,Released
0,tt0914837,en,44 Inch Chest,0,Released
0,tt0914845,en,Familiar Strangers,0,Released
15000000,tt0914863,en,Unthinkable,0,Released
0,tt0915457,de,"Falco: Damn It, We're Still Alive!",0,Released
0,tt0915458,en,Fast Girl,0,Released
6000000,tt0915463,en,Jackboots on Whitehall,0,Released
0,tt0918485,en,638 Ways to Kill Castro,0,Released
2000000,tt0918511,en,A Dennis the Menace Christmas,0,Released
2349352,tt0918557,en,Saving Sarah Cain,0,Released
0,tt0918575,en,Victim,0,Released
0,tt0918623,en,"Annual Baby Parade, 1904, Asbury Park, N.J.",0,Released
210000,tt0918627,en,The Cook,0,Released
14000000,tt0918628,en,Fishtales,9216,Released
0,tt0918645,es,Left for Dead,0,Released
20000000,tt0918927,en,Doubt,50907234,Released
180000000,tt0918940,en,The Legend of Tarzan,356743061,Released
0,tt0920457,ta,Billa,0,Released
6500000,tt0920458,da,Flame & Citron,0,Released
500000,tt0920460,tr,Gitmek: My Marlon and Brando,0,Released
0,tt0920461,fi,Tears of April,0,Released
0,tt0920470,fr,The Last Deadly Mission,0,Released
0,tt0920473,fr,Shall We Kiss?,0,Released
0,tt0922354,en,After Him,0,Released
4000000,tt0922522,en,IMAX Mummies Secrets Of The Pharohs,0,Released
0,tt0922525,es,Mémoire de glace,0,Released
0,tt0922547,en,Parasomnia,0,Released
0,tt0922617,fr,Les toits de Paris,0,Released
0,tt0922642,en,Tooth and Nail,0,Released
0,tt0923600,en,Baghead,0,Released
0,tt0923683,pt,Embodiment of Evil,0,Released
0,tt0923752,en,The King of Kong,0,Released
0,tt0923779,ja,Love My Life,0,Released
0,tt0923811,ja,Evangelion: 1.0: You Are (Not) Alone,223839,Released
0,tt0923824,en,Ogre,0,Released
2391200,tt0923869,ja,United Red Army,0,Released
0,tt0924004,ja,Prisoner/Terrorist,0,Released
25000000,tt0924129,en,Crossing Over,1037335,Released
0,tt0924134,en,The Year of Getting to Know Us,0,Released
0,tt0924165,en,A Very British Gangster,0,Released
0,tt0924263,de,The Parallel Street,0,Released
0,tt0924468,en,Dogging: A Love Story,0,Released
0,tt0924510,en,Largo,0,Released
2000000,tt0925248,en,In the Shadow of the Moon,0,Released
0,tt0926036,en,Around June,0,Released
0,tt0926037,en,Aurora,0,Released
0,tt0926063,en,Dance of the Dead,0,Released
250000000,tt0926084,en,Harry Potter and the Deathly Hallows: Part 1,954305868,Released
2000000,tt0926110,en,Missionary Man,0,Released
0,tt0926129,en,Prom Night,14796236,Released
0,tt0926317,en,"Moral Tales, Filmic Issues",0,Released
0,tt0926380,en,The Boys Are Back,0,Released
0,tt0926759,fr,The First Day of the Rest of Your Life,0,Released
4185000,tt0926762,nl,Loft,0,Released
0,tt0926763,fr,The New Protocol,0,Released
0,tt0926764,fr,Possibility of an Island,0,Released
0,tt0927595,ko,4 Horror Tales - Roommates,0,Released
0,tt0927619,en,Louis C.K.: Shameless,0,Released
2800000,tt0928154,ko,Seducing Mr. Perfect,0,Released
0,tt0928188,en,The Box,0,Released
500000,tt0928364,en,Heber Holiday,0,Released
0,tt0928385,ja,Freedom,0,Released
0,tt0929235,en,At the Death House Door,0,Released
0,tt0929261,ko,The Restless,0,Released
0,tt0929412,it,Quiet Chaos,0,Released
0,tt0929425,it,Gomorrah,0,Released
0,tt0929441,it,Lecture 21,0,Released
7000000,tt0929629,en,Stargate: Continuum,0,Released
10000000,tt0929632,en,Precious,47536959,Released
0,tt0929742,en,Deep Gold,0,Released
0,tt0929753,en,Step Up Love Story,0,Released
0,tt0929806,en,Whisper of Sin,0,Released
8500000,tt0929860,ja,Cyborg She,0,Released
0,tt0929864,en,Love's Unending Legacy,0,Released
0,tt0930071,en,Last Stop for Paul,0,Released
0,tt0930072,en,Beyond Loch Ness,0,Released
2000000,tt0930083,ja,Noroi: The Curse,0,Released
0,tt0930902,ja,Midori,0,Released
0,tt0932533,pl,"Job, czyli ostatnia szara komórka",0,Released
0,tt0932661,en,Brother's War,0,Released
0,tt0932669,en,Older Than America,0,Released
0,tt0933033,pt,The Man Who Challenged the Devil,0,Released
0,tt0933064,en,The Land Before Time XII: The Great Day of the Flyers,0,Released
800000,tt0933361,en,Savages,1328612,Released
0,tt0933876,en,Jun-09,0,Released
0,tt0933877,en,Alive Day Memories: Home from Iraq,0,Released
0,tt0934446,en,"Glenn, the Flying Robot",0,Released
3500000,tt0934706,en,Superman: Doomsday,0,Released
0,tt0934870,cs,One Night in A City,0,Released
5000000,tt0935075,en,Rabbit Hole,5129058,Released
0,tt0935086,fr,All Is Forgiven,0,Released
0,tt0936471,en,Transylmania,263941,Released
25000000,tt0936501,en,Taken,226830568,Released
5000000,tt0937237,en,Redacted,782102,Released
0,tt0937347,en,Already Dead,0,Released
0,tt0937373,uk,Sappho,0,Released
13000000,tt0937375,en,This Christmas,0,Released
0,tt0937378,en,Wolf,0,Released
0,tt0937381,nl,Zadelpijn,0,Released
0,tt0937397,en,Hammy's Boomerang Adventure,0,Released
150000000,tt0938283,en,The Last Airbender,318502923,Released
0,tt0938291,en,A Stranger's Heart,0,Released
0,tt0938305,en,Freaky Deaky,0,Released
20000000,tt0938330,en,Silent Hill: Revelation 3D,52302796,Released
0,tt0938341,ja,Tokyo Sonata,0,Released
0,tt0938666,en,Holiday in Handcuffs,0,Released
0,tt0938706,en,The Last Lullaby,0,Rumored
0,tt0938780,en,Printed Rainbow,0,Released
0,tt0939681,en,What Would Jesus Buy?,0,Released
0,tt0939684,en,The Workshop,0,Released
0,tt0940502,en,Boat,0,Released
15400000,tt0940580,en,Afterwards,0,Released
0,tt0940585,en,Brick Lane,0,Released
0,tt0940620,en,Patti Smith: Dream of Life,0,Released
4000000,tt0940642,ko,200 Pounds Beauty,0,Released
